kind,target_rate_name,target_positive_rate,threshold,honest_oof_acc,positive_rate,changed_vs_v2_best,changed_vs_public_style,changed_vs_anchor_a7,w_a7_blend,w_groupfill,w_legacy_public,w_public,w_stepwise_balanced,w_stepwise_safe_te,w_v2
rank,anchor511,0.51134,0.4968545369504209,0.8208903715633268,0.5115735328501286,113,385,141,0.0,0.0,0.0,0.15,0.3,0.05,0.5
rank,anchor511,0.51134,0.49717025257249764,0.8208903715633268,0.5115735328501286,113,383,143,0.0,0.0,0.0,0.15,0.35,0.0,0.5
prob,anchor511,0.51134,0.5056079037809487,0.8208903715633268,0.5115735328501286,115,391,143,0.0,0.0,0.1,0.1,0.4,0.0,0.4
rank,anchor511,0.51134,0.49702993451824135,0.8208903715633268,0.5115735328501286,117,387,137,0.05,0.0,0.1,0.15,0.3,0.05,0.35
rank,anchor511,0.51134,0.4974625818521983,0.8208903715633268,0.5115735328501286,117,385,139,0.05,0.0,0.05,0.15,0.3,0.05,0.4
prob,anchor511,0.51134,0.5015519643254966,0.8208903715633268,0.5115735328501286,119,413,145,0.0,0.05,0.1,0.05,0.45,0.0,0.35
rank,anchor511,0.51134,0.496842843779233,0.8208903715633268,0.5115735328501286,121,377,143,0.0,0.05,0.1,0.15,0.25,0.1,0.35
rank,anchor511,0.51134,0.49553320860617406,0.8208903715633268,0.5115735328501286,121,401,145,0.05,0.0,0.0,0.1,0.35,0.1,0.4
rank,anchor511,0.51134,0.49874883068288123,0.8208903715633268,0.5115735328501286,121,381,149,0.0,0.05,0.0,0.15,0.25,0.1,0.45
rank,anchor511,0.51134,0.4986202057998129,0.8208903715633268,0.5115735328501286,121,381,149,0.0,0.05,0.0,0.15,0.3,0.05,0.45
logit,anchor511,0.51134,0.03157638970400243,0.8208903715633268,0.5115735328501286,123,385,157,0.05,0.0,0.0,0.1,0.4,0.05,0.4
rank,anchor511,0.51134,0.4961646398503274,0.8208903715633268,0.5115735328501286,125,395,149,0.05,0.05,0.0,0.1,0.4,0.05,0.35
rank,anchor511,0.51134,0.4971702525724977,0.8208903715633268,0.5115735328501286,127,385,149,0.05,0.0,0.0,0.15,0.35,0.05,0.4
logit,anchor511,0.51134,0.04049077873276108,0.8208903715633268,0.5115735328501286,127,365,159,0.0,0.0,0.0,0.15,0.4,0.0,0.45
prob,anchor511,0.51134,0.5075158812191487,0.8208903715633268,0.5115735328501286,129,387,153,0.0,0.0,0.1,0.1,0.45,0.0,0.35
rank,anchor511,0.51134,0.4962347988774556,0.8208903715633268,0.5115735328501286,131,393,157,0.0,0.1,0.0,0.1,0.45,0.0,0.35
logit,anchor511,0.51134,0.03142058630454897,0.8208903715633268,0.5115735328501286,133,361,163,0.0,0.0,0.05,0.15,0.4,0.0,0.4
logit,anchor511,0.51134,0.024077305911277373,0.8208903715633268,0.5115735328501286,133,381,159,0.0,0.0,0.0,0.1,0.45,0.05,0.4
rank,anchor511,0.51134,0.49826941066417213,0.8208903715633268,0.5115735328501286,135,375,159,0.0,0.05,0.0,0.15,0.45,0.0,0.35
prob,anchor511,0.51134,0.5061426322548676,0.8208903715633268,0.5115735328501286,137,385,157,0.0,0.0,0.05,0.1,0.5,0.0,0.35
prob,anchor511,0.51134,0.5082156812428084,0.8208903715633268,0.5115735328501286,139,369,161,0.05,0.0,0.05,0.15,0.45,0.0,0.3
prob,anchor511,0.51134,0.5088357367116851,0.8208903715633268,0.5115735328501286,141,373,165,0.0,0.0,0.0,0.15,0.5,0.0,0.35
rank,anchor511,0.51134,0.4978835360149673,0.8208903715633268,0.5115735328501286,145,355,171,0.0,0.05,0.0,0.2,0.35,0.05,0.35
rank,anchor511,0.51134,0.4963283442469597,0.8208903715633268,0.5115735328501286,147,383,165,0.05,0.0,0.0,0.15,0.5,0.0,0.3
rank,anchor511,0.51134,0.4973573433115061,0.8208903715633268,0.5115735328501286,149,361,169,0.0,0.0,0.0,0.2,0.35,0.1,0.35
rank,anchor511,0.51134,0.4969246959775492,0.8208903715633268,0.5115735328501286,151,353,167,0.0,0.05,0.05,0.2,0.3,0.1,0.3
rank,mid525,0.525,0.4804840972871843,0.8208903715633268,0.5253682487725041,98,396,110,0.0,0.0,0.05,0.05,0.35,0.0,0.55
rank,mid525,0.525,0.48151309635173056,0.8208903715633268,0.5251344400280571,103,401,107,0.05,0.0,0.1,0.05,0.3,0.05,0.45
prob,mid525,0.525,0.4903105075200786,0.8208903715633268,0.5251344400280571,127,357,135,0.0,0.0,0.05,0.15,0.25,0.1,0.45
rank,mid525,0.525,0.486646398503274,0.8208903715633268,0.5251344400280571,131,357,137,0.0,0.1,0.05,0.15,0.25,0.1,0.35
prob,mid525,0.525,0.49284716389054106,0.8208903715633268,0.5251344400280571,133,349,135,0.05,0.05,0.05,0.15,0.25,0.1,0.35
logit,mid525,0.525,-0.03831498222222021,0.8208903715633268,0.5251344400280571,133,373,129,0.05,0.0,0.1,0.1,0.35,0.05,0.35
prob,mid525,0.525,0.48850497896701905,0.8208903715633268,0.5251344400280571,137,385,133,0.05,0.15,0.05,0.05,0.3,0.1,0.3
logit,mid525,0.525,-0.04100648499332946,0.8208903715633268,0.5251344400280571,137,369,139,0.05,0.0,0.0,0.1,0.35,0.1,0.4
logit,mid525,0.525,-0.032325942951517334,0.8208903715633268,0.5251344400280571,137,347,143,0.05,0.05,0.0,0.15,0.35,0.0,0.4
logit,mid525,0.525,-0.045908365105919446,0.8208903715633268,0.5251344400280571,139,365,141,0.0,0.05,0.0,0.1,0.45,0.0,0.4
rank,mid525,0.525,0.48711412535079507,0.8208903715633268,0.5251344400280571,145,353,143,0.05,0.15,0.0,0.15,0.35,0.0,0.3
prob,mid525,0.525,0.4929276904169064,0.8208903715633268,0.5251344400280571,147,351,153,0.05,0.0,0.0,0.15,0.35,0.1,0.35
prob,mid525,0.525,0.49253387377130126,0.8208903715633268,0.5251344400280571,147,343,149,0.05,0.05,0.0,0.15,0.4,0.0,0.35
logit,mid525,0.525,-0.032692813748988754,0.8208903715633268,0.5251344400280571,147,341,153,0.0,0.05,0.0,0.15,0.4,0.0,0.4
logit,mid525,0.525,-0.03084295409809197,0.8208903715633268,0.5251344400280571,155,341,155,0.05,0.05,0.0,0.15,0.35,0.1,0.3
logit,mid525,0.525,-0.027592006832016402,0.8208903715633268,0.5251344400280571,161,345,161,0.05,0.0,0.0,0.15,0.4,0.1,0.3
logit,mid525,0.525,-0.027395638203867027,0.8208903715633268,0.5251344400280571,163,345,163,0.05,0.0,0.0,0.15,0.45,0.05,0.3
prob,public532,0.53238,0.4776326327006664,0.8208903715633268,0.5326163198503624,121,389,107,0.05,0.0,0.05,0.05,0.3,0.05,0.5
logit,public532,0.53238,-0.08696614692695039,0.8208903715633268,0.5326163198503624,147,355,129,0.0,0.1,0.05,0.1,0.3,0.0,0.45
prob,public532,0.53238,0.4796223615419531,0.8208903715633268,0.5326163198503624,151,359,143,0.0,0.1,0.0,0.1,0.35,0.05,0.4
logit,public532,0.53238,-0.08187363854194646,0.8208903715633268,0.5326163198503624,153,353,141,0.0,0.05,0.0,0.1,0.4,0.0,0.45
prob,public532,0.53238,0.48073434020261385,0.8208903715633268,0.5326163198503624,155,363,141,0.0,0.05,0.0,0.1,0.45,0.0,0.4
prob,public532,0.53238,0.4801030597515392,0.8208903715633268,0.5326163198503624,157,363,145,0.0,0.1,0.0,0.1,0.35,0.1,0.35
prob,public532,0.53238,0.47911785920692446,0.8208903715633268,0.5326163198503624,157,359,143,0.0,0.1,0.0,0.1,0.4,0.0,0.4
prob,public532,0.53238,0.4830879875205612,0.8208903715633268,0.5326163198503624,165,331,147,0.05,0.05,0.0,0.15,0.4,0.0,0.35
prob,public532,0.53238,0.48700493904954334,0.8208903715633268,0.5326163198503624,169,319,155,0.05,0.05,0.0,0.2,0.25,0.1,0.35
prob,public532,0.53238,0.4822624682645445,0.8208903715633268,0.5326163198503624,171,329,157,0.05,0.1,0.0,0.15,0.35,0.05,0.3
prob,public536,0.53659,0.47686749352327923,0.8208903715633268,0.5368248772504092,175,359,153,0.05,0.05,0.0,0.1,0.45,0.05,0.3
prob,public536,0.53659,0.48270766506497764,0.8208903715633268,0.5368248772504092,191,301,173,0.05,0.05,0.0,0.2,0.3,0.1,0.3
logit,anchor511,0.51134,0.042028301642473155,0.8207753364776257,0.5115735328501286,91,397,137,0.05,0.0,0.05,0.1,0.25,0.05,0.5
prob,anchor511,0.51134,0.5096172919486608,0.8207753364776257,0.5115735328501286,93,399,137,0.0,0.0,0.1,0.1,0.25,0.05,0.5
prob,anchor511,0.51134,0.5083031705223847,0.8207753364776257,0.5115735328501286,95,401,143,0.0,0.0,0.0,0.1,0.35,0.0,0.55
logit,anchor511,0.51134,0.03445318061207684,0.8207753364776257,0.5115735328501286,97,401,145,0.0,0.0,0.0,0.1,0.35,0.0,0.55
logit,anchor511,0.51134,0.0361603394804733,0.8207753364776257,0.5115735328501286,99,397,141,0.05,0.0,0.0,0.1,0.3,0.05,0.5
prob,anchor511,0.51134,0.5040658335233917,0.8207753364776257,0.5115735328501286,99,413,141,0.0,0.05,0.0,0.05,0.4,0.0,0.5
prob,anchor511,0.51134,0.5081846455465888,0.8207753364776257,0.5115735328501286,101,397,135,0.0,0.0,0.1,0.1,0.35,0.0,0.45
prob,anchor511,0.51134,0.5036461818475781,0.8207753364776257,0.5115735328501286,105,415,145,0.0,0.05,0.0,0.05,0.35,0.1,0.45
logit,anchor511,0.51134,0.016133795594630213,0.8207753364776257,0.5115735328501286,109,411,145,0.05,0.05,0.05,0.05,0.4,0.0,0.4
rank,anchor511,0.51134,0.4975912067352666,0.8207753364776257,0.5115735328501286,109,401,145,0.0,0.1,0.0,0.1,0.35,0.0,0.45
prob,anchor511,0.51134,0.5036535085464477,0.8207753364776257,0.5115735328501286,109,413,149,0.0,0.05,0.0,0.05,0.45,0.0,0.45
rank,anchor511,0.51134,0.4982694106641722,0.8207753364776257,0.5115735328501286,111,383,137,0.0,0.05,0.1,0.15,0.3,0.0,0.4
logit,anchor511,0.51134,0.016327468244615388,0.8207753364776257,0.5115735328501286,111,415,147,0.05,0.05,0.0,0.05,0.4,0.05,0.4
rank,anchor511,0.51134,0.49559167446211416,0.8207753364776257,0.5115735328501286,113,407,137,0.05,0.0,0.1,0.1,0.3,0.1,0.35
logit,anchor511,0.51134,0.01693612499637509,0.8207753364776257,0.5115735328501286,113,409,149,0.05,0.05,0.0,0.05,0.45,0.0,0.4
rank,anchor511,0.51134,0.4972053320860617,0.8207753364776257,0.5115735328501286,115,383,137,0.0,0.0,0.1,0.15,0.35,0.0,0.4
prob,anchor511,0.51134,0.5051159570738506,0.8207753364776257,0.5115735328501286,117,391,145,0.05,0.05,0.05,0.1,0.3,0.1,0.35
rank,anchor511,0.51134,0.4978952291861553,0.8207753364776257,0.5115735328501286,117,381,143,0.05,0.05,0.05,0.15,0.35,0.0,0.35
prob,anchor511,0.51134,0.5088722755711174,0.8207753364776257,0.5115735328501286,117,373,149,0.05,0.0,0.05,0.15,0.3,0.05,0.4
rank,anchor511,0.51134,0.4974041159962582,0.8207753364776257,0.5115735328501286,117,385,141,0.0,0.0,0.05,0.15,0.25,0.1,0.45
logit,anchor511,0.51134,0.04067724662525939,0.8207753364776257,0.5115735328501286,117,371,151,0.05,0.0,0.0,0.15,0.35,0.0,0.45
logit,anchor511,0.51134,0.020927835248054794,0.8207753364776257,0.5115735328501286,119,387,145,0.05,0.05,0.1,0.1,0.35,0.05,0.3
rank,anchor511,0.51134,0.4959307764265669,0.8207753364776257,0.5115735328501286,121,401,147,0.0,0.0,0.0,0.1,0.45,0.0,0.45
rank,anchor511,0.51134,0.4982927970065482,0.8207753364776257,0.5115735328501286,125,381,151,0.0,0.05,0.05,0.15,0.4,0.0,0.35
prob,anchor511,0.51134,0.5081102597933731,0.8207753364776257,0.5115735328501286,127,387,153,0.05,0.0,0.05,0.1,0.4,0.05,0.35
prob,anchor511,0.51134,0.5067308166737986,0.8207753364776257,0.5115735328501286,127,387,153,0.0,0.0,0.05,0.1,0.45,0.0,0.4
rank,anchor511,0.51134,0.4963751169317119,0.8207753364776257,0.5115735328501286,127,399,147,0.0,0.0,0.05,0.1,0.45,0.0,0.4
logit,anchor511,0.51134,0.026860570826807748,0.8207753364776257,0.5115735328501286,127,383,155,0.0,0.0,0.0,0.1,0.45,0.0,0.45
rank,anchor511,0.51134,0.49739242282507024,0.8207753364776257,0.5115735328501286,129,381,149,0.05,0.05,0.05,0.15,0.35,0.05,0.3
prob,anchor511,0.51134,0.5032308416703338,0.8207753364776257,0.5115735328501286,129,411,155,0.05,0.1,0.0,0.05,0.45,0.0,0.35
rank,anchor511,0.51134,0.495579981290926,0.8207753364776257,0.5115735328501286,131,379,153,0.0,0.0,0.05,0.15,0.35,0.1,0.35
rank,anchor511,0.51134,0.4959541627689429,0.8207753364776257,0.5115735328501286,131,379,153,0.0,0.0,0.05,0.15,0.4,0.05,0.35
prob,anchor511,0.51134,0.5060812676973867,0.8207753364776257,0.5115735328501286,135,387,157,0.0,0.0,0.05,0.1,0.45,0.05,0.35
rank,anchor511,0.51134,0.4984331150608045,0.8207753364776257,0.5115735328501286,137,377,157,0.0,0.05,0.0,0.15,0.4,0.05,0.35
prob,anchor511,0.51134,0.5087787748705673,0.8207753364776257,0.5115735328501286,137,369,161,0.05,0.0,0.0,0.15,0.45,0.0,0.35
logit,anchor511,0.51134,0.024925671559782224,0.8207753364776257,0.5115735328501286,137,385,161,0.05,0.0,0.0,0.1,0.5,0.0,0.35
rank,anchor511,0.51134,0.49832787652011223,0.8207753364776257,0.5115735328501286,139,375,159,0.0,0.05,0.0,0.15,0.35,0.1,0.35
logit,anchor511,0.51134,0.0395579949137778,0.8207753364776257,0.5115735328501286,139,367,165,0.05,0.0,0.0,0.15,0.4,0.05,0.35
rank,anchor511,0.51134,0.4958840037418148,0.8207753364776257,0.5115735328501286,143,357,163,0.0,0.0,0.1,0.2,0.3,0.1,0.3
rank,anchor511,0.51134,0.49695977549111314,0.8207753364776257,0.5115735328501286,143,381,163,0.0,0.0,0.0,0.15,0.45,0.05,0.35
rank,anchor511,0.51134,0.49761459307764266,0.8207753364776257,0.5115735328501286,143,359,169,0.0,0.0,0.0,0.2,0.35,0.05,0.4
rank,anchor511,0.51134,0.49665575304022447,0.8207753364776257,0.5115735328501286,145,359,163,0.0,0.0,0.1,0.2,0.35,0.05,0.3
rank,anchor511,0.51134,0.49583723105706273,0.8207753364776257,0.5115735328501286,145,383,163,0.05,0.0,0.0,0.15,0.4,0.1,0.3
logit,anchor511,0.51134,0.03581296742828917,0.8207753364776257,0.5115735328501286,145,367,169,0.0,0.0,0.0,0.15,0.5,0.0,0.35
rank,anchor511,0.51134,0.4975795135640786,0.8207753364776257,0.5115735328501286,151,357,171,0.0,0.05,0.0,0.2,0.35,0.1,0.3
rank,anchor511,0.51134,0.4972053320860617,0.8207753364776257,0.5115735328501286,155,381,173,0.0,0.0,0.0,0.15,0.55,0.0,0.3
rank,mid525,0.525,0.48081150608044904,0.8207753364776257,0.5251344400280571,101,397,105,0.0,0.0,0.1,0.05,0.25,0.1,0.5
prob,mid525,0.525,0.490747322563858,0.8207753364776257,0.5251344400280571,127,355,137,0.0,0.0,0.0,0.15,0.35,0.0,0.5
prob,mid525,0.525,0.4906511939015388,0.8207753364776257,0.5251344400280571,129,375,125,0.05,0.0,0.1,0.1,0.35,0.05,0.35
rank,mid525,0.525,0.48612020579981285,0.8207753364776257,0.5251344400280571,133,355,139,0.0,0.1,0.05,0.15,0.3,0.05,0.35
logit,mid525,0.525,-0.04165874350283226,0.8207753364776257,0.5251344400280571,133,369,129,0.0,0.0,0.1,0.1,0.35,0.05,0.4
logit,mid525,0.525,-0.043669552674248775,0.8207753364776257,0.5251344400280571,133,371,131,0.0,0.0,0.1,0.1,0.4,0.0,0.4
rank,mid525,0.525,0.4855355472404116,0.8207753364776257,0.5251344400280571,137,371,137,0.05,0.15,0.0,0.1,0.4,0.0,0.3
prob,mid525,0.525,0.49168304847889704,0.8207753364776257,0.5251344400280571,137,347,143,0.05,0.05,0.0,0.15,0.35,0.0,0.4
prob,mid525,0.525,0.49244891424318693,0.8207753364776257,0.5251344400280571,137,351,151,0.05,0.0,0.0,0.15,0.4,0.0,0.4
prob,mid525,0.525,0.48770318033084104,0.8207753364776257,0.5251344400280571,139,387,135,0.0,0.15,0.1,0.05,0.3,0.1,0.3
rank,mid525,0.525,0.48550046772684746,0.8207753364776257,0.5251344400280571,139,355,143,0.05,0.1,0.0,0.15,0.3,0.1,0.3
logit,mid525,0.525,-0.05153847393285964,0.8207753364776257,0.5251344400280571,139,389,139,0.05,0.15,0.05,0.05,0.35,0.05,0.3
prob,mid525,0.525,0.48737577932009307,0.8207753364776257,0.5251344400280571,139,389,139,0.0,0.15,0.1,0.05,0.4,0.0,0.3
rank,mid525,0.525,0.48526660430308693,0.8207753364776257,0.5251344400280571,139,357,143,0.0,0.1,0.0,0.15,0.3,0.1,0.35
logit,mid525,0.525,-0.029944734258333883,0.8207753364776257,0.5251344400280571,139,349,153,0.05,0.0,0.0,0.15,0.4,0.0,0.4
rank,mid525,0.525,0.4868217960710945,0.8207753364776257,0.5251344400280571,145,353,143,0.05,0.15,0.0,0.15,0.3,0.05,0.3
rank,mid525,0.525,0.4867633302151543,0.8207753364776257,0.5251344400280571,145,353,145,0.0,0.15,0.0,0.15,0.3,0.05,0.35
logit,mid525,0.525,-0.041702190397559,0.8207753364776257,0.5251344400280571,147,365,141,0.0,0.1,0.05,0.1,0.35,0.1,0.3
logit,mid525,0.525,-0.029547447495087403,0.8207753364776257,0.5251344400280571,147,343,149,0.05,0.05,0.05,0.15,0.4,0.0,0.3
prob,mid525,0.525,0.4920814077677317,0.8207753364776257,0.5251344400280571,147,347,155,0.0,0.0,0.0,0.15,0.4,0.05,0.4
logit,mid525,0.525,-0.044345166433061564,0.8207753364776257,0.5251344400280571,151,361,147,0.05,0.1,0.0,0.1,0.4,0.05,0.3
logit,mid525,0.525,-0.04580690429984462,0.8207753364776257,0.5251344400280571,151,359,145,0.0,0.1,0.0,0.1,0.35,0.1,0.35
prob,mid525,0.525,0.49321814489536286,0.8207753364776257,0.5251344400280571,151,347,155,0.05,0.0,0.0,0.15,0.45,0.0,0.35
logit,mid525,0.525,-0.027044803834389723,0.8207753364776257,0.5251344400280571,155,345,155,0.05,0.0,0.05,0.15,0.45,0.0,0.3
rank,mid525,0.525,0.48574602432179614,0.8207753364776257,0.5251344400280571,155,355,161,0.0,0.1,0.0,0.15,0.45,0.0,0.3
logit,mid525,0.525,-0.031564111304289946,0.8207753364776257,0.5251344400280571,163,343,167,0.0,0.0,0.0,0.15,0.5,0.0,0.35
logit,mid525,0.525,-0.04180135285118578,0.8207753364776257,0.5251344400280571,167,365,163,0.05,0.0,0.0,0.1,0.55,0.0,0.3
logit,public532,0.53238,-0.08111353585308466,0.8207753364776257,0.5326163198503624,153,351,139,0.05,0.05,0.0,0.1,0.4,0.0,0.4
prob,public532,0.53238,0.48056391326971626,0.8207753364776257,0.5326163198503624,155,363,143,0.0,0.05,0.0,0.1,0.4,0.05,0.4
logit,public532,0.53238,-0.08567695215594773,0.8207753364776257,0.5326163198503624,157,355,145,0.05,0.1,0.0,0.1,0.35,0.05,0.35
prob,public532,0.53238,0.48100572345307313,0.8207753364776257,0.5326163198503624,157,335,141,0.0,0.08,0.0,0.14,0.36,0.0,0.42
logit,public532,0.53238,-0.07396024055074617,0.8207753364776257,0.5326163198503624,165,331,149,0.0,0.1,0.0,0.15,0.35,0.0,0.4
logit,public532,0.53238,-0.07185308339592261,0.8207753364776257,0.5326163198503624,167,359,155,0.05,0.05,0.0,0.1,0.45,0.05,0.3
prob,public532,0.53238,0.4818813543032055,0.8207753364776257,0.5326163198503624,169,329,157,0.05,0.1,0.0,0.15,0.3,0.1,0.3
prob,public532,0.53238,0.4825061618946304,0.8207753364776257,0.5326163198503624,173,329,161,0.05,0.1,0.0,0.15,0.4,0.0,0.3
prob,public532,0.53238,0.4870483035636063,0.8207753364776257,0.5326163198503624,177,311,161,0.05,0.05,0.0,0.2,0.4,0.0,0.3
prob,public532,0.53238,0.4835837603470764,0.8207753364776257,0.5326163198503624,183,337,167,0.0,0.05,0.0,0.15,0.5,0.0,0.3
prob,public532,0.53238,0.483287860593749,0.8207753364776257,0.5326163198503624,185,339,167,0.0,0.05,0.0,0.15,0.45,0.05,0.3
logit,public536,0.53659,-0.09067090477450704,0.8207753364776257,0.5368248772504092,165,355,145,0.05,0.05,0.0,0.1,0.45,0.0,0.35
prob,public536,0.53659,0.47499512336906624,0.8207753364776257,0.5368248772504092,167,355,145,0.05,0.1,0.0,0.1,0.35,0.05,0.35
prob,public536,0.53659,0.4755232875114288,0.8207753364776257,0.5368248772504092,171,355,153,0.05,0.1,0.0,0.1,0.4,0.05,0.3
prob,public536,0.53659,0.4778077098408518,0.8207753364776257,0.5368248772504092,173,331,153,0.05,0.1,0.05,0.15,0.3,0.05,0.3
logit,public536,0.53659,-0.09382325884852265,0.8207753364776257,0.5368248772504092,173,355,153,0.05,0.05,0.0,0.1,0.4,0.1,0.3
logit,public536,0.53659,-0.09594923087441169,0.8207753364776257,0.5368248772504092,173,329,153,0.05,0.1,0.0,0.15,0.3,0.05,0.35
logit,public536,0.53659,-0.08755157374741517,0.8207753364776257,0.5368248772504092,175,349,157,0.05,0.0,0.0,0.1,0.5,0.0,0.35
logit,public536,0.53659,-0.09138335698395289,0.8207753364776257,0.5368248772504092,177,357,153,0.05,0.05,0.0,0.1,0.5,0.0,0.3
prob,public536,0.53659,0.4765722345514374,0.8207753364776257,0.5368248772504092,177,357,155,0.0,0.05,0.0,0.1,0.5,0.0,0.35
prob,public536,0.53659,0.47681625882269185,0.8207753364776257,0.5368248772504092,181,331,161,0.0,0.1,0.05,0.15,0.3,0.1,0.3
prob,public536,0.53659,0.4774128718346176,0.8207753364776257,0.5368248772504092,183,327,163,0.0,0.1,0.05,0.15,0.4,0.0,0.3
logit,public536,0.53659,-0.09363231172221184,0.8207753364776257,0.5368248772504092,183,357,165,0.0,0.05,0.0,0.1,0.45,0.1,0.3
logit,public536,0.53659,-0.09195075678624674,0.8207753364776257,0.5368248772504092,189,325,171,0.0,0.1,0.0,0.15,0.35,0.1,0.3
logit,anchor511,0.51134,0.03838640509955359,0.8206603013919246,0.5115735328501286,95,393,137,0.0,0.0,0.1,0.1,0.25,0.05,0.5
prob,anchor511,0.51134,0.5089029316837463,0.8206603013919246,0.5115735328501286,95,397,141,0.05,0.0,0.0,0.1,0.3,0.0,0.55
prob,anchor511,0.51134,0.5084462410341397,0.8206603013919246,0.5115735328501286,97,399,143,0.05,0.0,0.0,0.1,0.25,0.1,0.5
logit,anchor511,0.51134,0.03350122251545354,0.8206603013919246,0.5115735328501286,97,399,143,0.0,0.0,0.0,0.1,0.3,0.05,0.55
prob,anchor511,0.51134,0.5043038535792608,0.8206603013919246,0.5115735328501286,101,415,143,0.05,0.05,0.0,0.05,0.35,0.05,0.45
logit,anchor511,0.51134,0.03398307050910857,0.8206603013919246,0.5115735328501286,105,397,135,0.05,0.0,0.1,0.1,0.25,0.1,0.4
prob,anchor511,0.51134,0.5074270885177202,0.8206603013919246,0.5115735328501286,105,397,141,0.05,0.05,0.05,0.1,0.25,0.1,0.4
rank,anchor511,0.51134,0.4969013096351731,0.8206603013919246,0.5115735328501286,105,387,131,0.05,0.0,0.05,0.15,0.3,0.0,0.45
prob,anchor511,0.51134,0.506407953009675,0.8206603013919246,0.5115735328501286,107,393,141,0.05,0.05,0.05,0.1,0.3,0.05,0.4
logit,anchor511,0.51134,0.012034039453388476,0.8206603013919246,0.5115735328501286,107,413,143,0.0,0.0,0.1,0.05,0.35,0.1,0.4
prob,anchor511,0.51134,0.5057455754305572,0.8206603013919246,0.5115735328501286,107,393,145,0.05,0.05,0.05,0.1,0.35,0.0,0.4
prob,anchor511,0.51134,0.5040527928446684,0.8206603013919246,0.5115735328501286,107,413,143,0.05,0.05,0.05,0.05,0.4,0.0,0.4
prob,anchor511,0.51134,0.5071723092576933,0.8206603013919246,0.5115735328501286,107,395,145,0.0,0.0,0.05,0.1,0.3,0.1,0.45
rank,anchor511,0.51134,0.49804724041159965,0.8206603013919246,0.5115735328501286,109,399,145,0.05,0.1,0.0,0.1,0.3,0.05,0.4
logit,anchor511,0.51134,0.009854144147370653,0.8206603013919246,0.5115735328501286,109,413,143,0.0,0.05,0.1,0.05,0.4,0.0,0.4
logit,anchor511,0.51134,0.015552095210547963,0.8206603013919246,0.5115735328501286,109,409,149,0.0,0.05,0.0,0.05,0.45,0.0,0.45
rank,anchor511,0.51134,0.49782507015902716,0.8206603013919246,0.5115735328501286,111,399,147,0.0,0.1,0.05,0.1,0.25,0.1,0.4
prob,anchor511,0.51134,0.5076342514761372,0.8206603013919246,0.5115735328501286,111,393,147,0.05,0.0,0.05,0.1,0.35,0.05,0.4
logit,anchor511,0.51134,0.02716439274553791,0.8206603013919246,0.5115735328501286,113,389,141,0.05,0.05,0.1,0.1,0.25,0.1,0.35
logit,anchor511,0.51134,0.014866858126288539,0.8206603013919246,0.5115735328501286,113,413,143,0.05,0.0,0.1,0.05,0.35,0.1,0.35
rank,anchor511,0.51134,0.4958489242282507,0.8206603013919246,0.5115735328501286,115,401,139,0.05,0.0,0.1,0.1,0.4,0.0,0.35
logit,anchor511,0.51134,0.025439680043833797,0.8206603013919246,0.5115735328501286,115,389,145,0.0,0.0,0.1,0.1,0.4,0.0,0.4
prob,anchor511,0.51134,0.5052439272280808,0.8206603013919246,0.5115735328501286,115,393,151,0.0,0.05,0.0,0.1,0.35,0.05,0.45
prob,anchor511,0.51134,0.5062651442621517,0.8206603013919246,0.5115735328501286,117,389,147,0.05,0.0,0.1,0.1,0.4,0.0,0.35
